user_id,age,gender,country,subscription_type,device_type,listening_time,songs_played_per_day,skip_rate,ads_listened_per_week,offline_listening,is_churned
2090,36,Female,FR,Premium,Mobile,58.725285588666964,3.8251923983493406,0.06894911433184495,17,1,0
2091,37,Other,IN,Free,Desktop,54.92269744097865,14.343715630515561,0.2751718249481284,9,0,1
2092,50,Other,IN,Free,Mobile,64.51226934917108,17.6786520142331,0.11056000924364318,29,1,0
2093,37,Female,DE,Free,Web,34.07310031726547,10.216580676964602,0.2766806642053016,16,0,1
2094,66,Other,DE,Premium,Desktop,76.2343679856315,17.347784270060156,0.16974362979328222,1,1,0
2095,29,Female,FR,Premium,Desktop,42.44509414439607,4.4886509862636075,0.5198121938865348,17,0,0
2096,64,Other,CA,Student,Mobile,54.99457549990584,29.22179260299044,0.19151595937290478,23,1,0
2097,18,Male,DE,Free,Web,66.6111978607033,14.824954092655686,0.34637470800461717,10,0,1
2098,43,Other,UK,Free,Web,41.45453163208976,22.00956397886173,0.02115872194189248,22,1,0
2099,31,Male,DE,Free,Mobile,20.670738753894945,20.513086196571926,0.5072247503921028,1,1,0
2100,55,Male,CA,Free,Desktop,52.339066446049856,25.574194011240287,0.5740870237236584,1,0,0
2101,54,Male,IN,Free,Desktop,31.378050148326004,-4.608895751718784,0.37668925206209275,24,0,1
2102,28,Male,US,Student,Mobile,74.24621865340941,24.502637210579678,0.027307739933754696,17,1,0
2103,53,Male,US,Free,Mobile,36.92992854915748,17.249082798206874,0.43953434633821403,8,1,0
2104,30,Female,IN,Free,Mobile,89.70311127418324,24.06863927214694,0.008984613392811496,21,0,1
2105,60,Female,US,Premium,Desktop,59.8841422152955,8.205467922616565,0.06047893177006053,15,0,0
2106,20,Female,DE,Free,Mobile,61.183483891884585,24.136740703398065,0.13908572241607622,26,1,0
2107,50,Male,US,Premium,Web,20.387373429106724,32.98511859724213,0.47992706489013665,16,1,0
2108,23,Other,CA,Premium,Mobile,62.89725257701046,21.89766259799169,0.6548046994863455,9,0,0
2109,67,Female,CA,Free,Web,58.396401662534934,12.8275917336805,0.23236753763677606,21,0,1
2110,27,Other,DE,Premium,Web,34.01821930149061,13.264686070666869,0.5152997950632358,16,1,0
2111,22,Other,IN,Free,Mobile,61.74536677593617,25.7624130089524,0.11759330551678113,26,1,0
2112,40,Male,UK,Free,Web,52.041539783851526,25.69644312193081,0.5797007841287396,5,1,0
2113,27,Male,DE,Free,Desktop,55.664243642092806,23.56541982726753,0.17641430560562954,0,1,0
2114,61,Male,US,Free,Mobile,60.517635243880925,19.62474970005744,0.3070092631860668,12,0,0
2115,19,Female,DE,Free,Desktop,50.57091573683597,22.029599753510915,0.3017620154566594,5,1,0
2116,30,Male,CA,Free,Desktop,64.92913253897736,19.350909167962875,0.3151277809728235,25,0,1
2117,57,Female,DE,Free,Web,58.26889035298073,16.191189607335726,0.33963526659317567,18,1,0
2118,19,Female,DE,Free,Desktop,69.4553693677315,27.57476910153581,0.5156792119436655,5,0,1
2119,37,Female,UK,Premium,Desktop,49.42650812056017,23.101168411411063,0.3081406014313122,18,1,0
2120,18,Female,CA,Student,Mobile,38.70160494132081,32.90541661922269,0.452792039111439,11,1,0
2121,54,Male,FR,Premium,Mobile,45.82262943123723,31.16865380184032,0.22616121988724244,28,1,0
2122,26,Female,FR,Free,Desktop,88.85313537703557,22.774805323440443,0.2776830348678127,25,1,0
2123,34,Male,CA,Premium,Web,79.11933052413494,25.95380633196313,0.2611218315716658,21,0,0
2124,26,Male,FR,Premium,Web,84.26758265198218,10.428127352641189,0.17794128461841047,10,0,0
2125,28,Female,US,Free,Mobile,85.6542791634044,19.224105220387514,0.6404935465936828,21,0,1
2126,32,Male,FR,Free,Mobile,50.67363885653595,23.426628300843046,0.08268329873270479,6,0,0
2127,41,Other,US,Premium,Mobile,65.91623870816926,4.1726394472595185,0.28080554363935867,21,0,0
2128,55,Male,CA,Premium,Web,61.51678005695925,24.294220603191373,0.08119108299200707,5,1,0
2129,52,Male,FR,Student,Mobile,73.19077051182843,10.407730254170641,0.230487425332041,29,1,0
2130,47,Female,FR,Premium,Desktop,54.21663509538065,11.504161094715014,0.1302437519661089,14,1,0
2131,48,Female,IN,Premium,Web,61.859483141820085,14.70514442834709,0.2707169406395668,5,1,0
2132,66,Male,US,Free,Desktop,61.44542955239371,19.694933337593426,0.3475866864491544,8,1,0
2133,22,Female,US,Free,Mobile,70.64524799831395,6.719714429685395,0.2592658179662028,22,0,1
2134,61,Other,DE,Student,Web,73.11434442143198,28.56643474613828,0.47731288024126106,23,0,1
2135,67,Other,UK,Free,Mobile,61.873420646804,21.774182393621818,0.28806073326238124,17,1,0
2136,31,Female,FR,Free,Web,62.47981568131616,39.24979030560512,0.0685754994441655,2,0,0
2137,28,Male,IN,Free,Mobile,64.51796041497408,23.000804555199164,0.10579293482417682,1,0,0
2138,26,Other,UK,Premium,Web,92.93102841246085,25.70805177902995,0.21391847684518875,12,0,0
2139,51,Other,IN,Free,Web,25.400044173661364,11.461357322473685,0.6401764815919364,28,0,1
2140,29,Male,UK,Premium,Web,40.60640677564384,8.18189708886717,0.3840255170760606,10,0,0
2141,52,Female,FR,Free,Desktop,73.47359192891884,26.19156122417167,0.26515696832559976,4,0,0
2142,52,Other,IN,Free,Mobile,65.39568797678183,9.067100344932463,0.17044610261902982,23,1,0
2143,18,Male,US,Student,Mobile,65.25499100301754,26.41849485552315,0.10715437655724035,29,1,0
2144,57,Male,DE,Free,Web,73.34990997426712,37.065244722115,0.27438842876970293,29,1,0
2145,39,Other,IN,Free,Desktop,64.27985786247527,29.457686862437303,0.427913317640945,4,1,0
2146,46,Female,CA,Free,Web,48.81435043101553,25.70446616235374,0.16187420668869773,11,0,0
2147,25,Other,FR,Free,Mobile,72.57618280216518,22.694971098094204,0.13092901587035258,1,1,0
2148,28,Male,FR,Free,Mobile,60.417743259981556,16.16040040788284,0.20669706371558852,17,0,1
2149,58,Other,CA,Free,Web,51.04845642220893,18.854388609868508,0.3785236418514339,9,1,0
2150,54,Female,UK,Student,Web,73.80721249155823,14.345713262719107,0.15994991613745663,17,0,0
2151,31,Male,DE,Free,Web,73.02067716564,6.8459578236619265,0.20035352705828302,29,1,0
2152,47,Female,UK,Free,Mobile,64.29532983201584,20.354273425816,0.7343117358306717,3,0,1
2153,52,Other,CA,Free,Web,94.34238307989115,31.078890615553007,0.12065397725633815,25,0,1
2154,38,Other,CA,Free,Web,86.53653469540569,7.112014859289154,0.14429971078327067,20,1,0
2155,54,Female,DE,Free,Mobile,80.03714388107603,33.98496432803326,0.45948205612173676,21,0,1
2156,22,Other,CA,Premium,Web,111.32731145617495,32.17184232861578,0.45423692509066,28,1,0
2157,36,Female,CA,Student,Desktop,57.07073196004568,23.96998824011896,0.28796497493569206,6,1,0
2158,31,Other,IN,Free,Mobile,50.70399341367813,24.050453482743976,0.2038023491657552,23,0,1
2159,43,Female,DE,Premium,Web,77.20726198606718,18.13753600489786,0.09719280053255568,20,0,0
2160,21,Female,FR,Free,Web,54.94731404011438,20.42016603335286,0.35828376745022855,2,1,0
2161,42,Male,UK,Premium,Mobile,60.23855431295645,15.364145263687359,0.313820563297231,4,1,0
2162,62,Male,FR,Free,Mobile,40.281600684993904,20.31638077579173,0.43432433911901414,0,1,0
2163,59,Female,FR,Free,Desktop,72.13318915426255,21.398261611375077,0.03220723039944644,6,1,0
2164,42,Other,IN,Free,Web,30.579855089247804,38.812440003514055,0.3123675462672148,11,1,0
2165,35,Other,UK,Free,Web,58.07123557681261,25.65616044378699,0.4046757423324176,23,0,1
2166,57,Other,FR,Premium,Web,59.69288524968487,17.90596931505922,0.18324760678210844,21,1,0
2167,25,Female,DE,Free,Mobile,51.27922315160337,19.010933132296472,0.6552904399574676,15,0,1
2168,56,Female,UK,Free,Mobile,24.85570482677,12.867417316830856,0.25676495785348796,21,0,1
2169,57,Female,US,Student,Mobile,24.70737812451099,14.515708758813336,0.1547751013135322,24,0,0
2170,31,Female,IN,Free,Web,45.076551866564,29.10695691742915,0.32304628916334205,6,1,0
2171,49,Male,FR,Premium,Web,70.78100657524128,15.060328991693561,0.12491864885413918,7,1,0
2172,68,Female,CA,Free,Mobile,65.77849722883887,13.824640532853902,0.1240958797898633,14,1,0
2173,55,Other,UK,Free,Desktop,59.67129282337717,14.07487403969894,0.2664730305717698,5,0,1
2174,50,Male,US,Free,Web,42.308230279650445,12.708209478233417,0.28765820475876364,4,1,0
2175,40,Other,CA,Free,Desktop,66.82264442522215,31.27185075343519,0.09102821883639395,22,1,0
2176,32,Female,US,Free,Mobile,24.019414439221634,21.42703075861985,0.39121037063722947,15,1,0
2177,50,Male,FR,Premium,Web,12.069010352560447,17.176853754984915,0.1486274903618535,19,1,0
2178,42,Female,CA,Premium,Desktop,55.138568975699904,20.292816398567055,0.4892110579865823,11,0,0
2179,34,Male,FR,Premium,Web,49.07897239805942,22.172905097246755,0.20921194386374636,9,1,0
2180,50,Other,CA,Premium,Desktop,80.26342595294916,12.52706478923448,0.15485247196402044,11,1,0
2181,64,Female,UK,Student,Web,63.15967555545669,6.104043926357853,0.32338288929029513,20,1,0
2182,19,Female,DE,Free,Desktop,93.01470619999702,33.38502718138594,0.20206315834019176,21,1,0
2183,31,Male,DE,Premium,Desktop,49.035698626090806,29.88023743256457,0.17861065374845753,24,0,0
2184,57,Male,US,Free,Mobile,69.73544583044323,23.77802593863636,0.6582608342392384,11,0,1
2185,57,Female,IN,Premium,Mobile,54.9544574116874,29.19193936662103,0.0762304240217173,1,1,0
2186,68,Male,CA,Premium,Desktop,87.63439448262275,39.14364048430927,0.3142439212155252,29,0,0
2187,56,Female,FR,Free,Web,55.918991057518404,14.645962968438216,0.19072153499783098,6,0,0
2188,68,Male,IN,Free,Desktop,77.0881356029153,8.799659425309379,0.06286252370946023,4,0,0
2189,23,Other,UK,Student,Web,38.4476207095168,26.615166212776472,0.30249518670609626,25,1,0
2190,23,Male,UK,Free,Web,51.695747137359106,5.331740300614303,0.24290383223415155,17,0,1
2191,20,Other,UK,Free,Web,58.31913176145067,20.379726538731795,0.5293705751748038,27,1,0
2192,24,Male,DE,Free,Web,85.26835079925601,17.015685836392432,0.39499592595856403,17,0,1
2193,68,Male,FR,Free,Mobile,16.056261179839225,26.738877844087632,0.20218518344310166,27,1,0
2194,25,Female,UK,Free,Desktop,53.34711107108442,15.17725202242772,0.24097530801381697,15,1,0
2195,59,Male,UK,Free,Web,52.67039747145399,31.997697777034823,0.5055195746733362,1,0,0
2196,69,Male,US,Free,Mobile,18.46052955211239,12.531164944687703,0.1698556343184824,7,1,0
2197,32,Other,CA,Premium,Web,50.7192847850637,27.05800661372036,0.11346822918504598,18,1,0
2198,64,Male,CA,Free,Web,29.186657376174125,13.335862893385817,0.49603932245901267,5,0,1
2199,46,Female,CA,Free,Mobile,13.386730439252155,25.484544952248726,0.12717983203263175,22,0,1
2200,50,Other,IN,Free,Mobile,54.753743430093536,9.853542133056294,0.369268596735147,21,1,0
2201,69,Female,US,Free,Web,54.077097583922836,19.75886156828582,0.2007952694270269,12,0,0
2202,47,Female,DE,Student,Desktop,55.100928340813354,33.22091590160828,0.25362118445941995,27,1,0
2203,56,Female,IN,Premium,Mobile,65.05716491796703,21.15005200141741,0.06026845877098377,6,1,0
2204,44,Female,US,Free,Desktop,42.41206353572602,31.830771811176483,0.12289980586186047,19,1,0
2205,53,Other,UK,Free,Web,95.81712026891842,19.737255200725826,0.1471439323778658,23,0,1
2206,46,Male,FR,Premium,Web,59.33411983736993,14.949507396898563,0.3554441196652231,28,0,0
2207,55,Female,IN,Free,Web,85.72860926122968,21.719824945624502,0.25518234632856396,27,0,1
2208,50,Other,IN,Free,Web,26.40201517022576,26.18396655883302,0.07632259845966749,4,1,0
2209,54,Female,UK,Free,Web,43.309406998162515,0.9446011233184279,0.22994671274036377,16,0,1
2210,44,Male,UK,Student,Web,73.72629610088461,25.22285044358679,0.24807256501711067,26,0,0
2211,50,Other,FR,Free,Desktop,55.468714486441336,10.601648271720007,0.10595382822191901,3,1,0
2212,21,Other,CA,Free,Mobile,38.53641225254067,8.115622170392996,0.5445011556274827,29,1,0
2213,39,Male,IN,Free,Web,23.227402027118373,25.38576666828435,0.5026620703313927,0,0,1
2214,19,Other,US,Free,Mobile,74.6640734448073,33.38502927479472,0.32197993350032184,29,0,1
2215,27,Male,DE,Free,Desktop,73.0320450989771,22.164061848128185,0.014828887163809533,29,0,1
2216,22,Other,UK,Free,Web,64.86641382838457,6.445926481469016,0.3097689988734986,5,0,1
2217,27,Other,UK,Student,Web,50.08187618428167,13.294394897109708,0.25288615420644484,5,0,0
2218,50,Male,DE,Free,Mobile,37.7381994474039,15.81732825140884,0.1947788763636624,2,1,0
2219,55,Male,US,Free,Mobile,58.940369202065966,21.960969402287358,0.5612565682145647,9,1,0
2220,30,Other,UK,Free,Mobile,33.693627927091995,19.28120151663706,0.0321119892049485,21,0,1
2221,48,Other,DE,Premium,Web,44.9683183887082,24.952298034435056,0.3540968297214723,10,0,0
2222,64,Male,UK,Free,Mobile,85.22501162799098,29.999728306429333,0.3882170007211285,22,0,1
2223,53,Male,CA,Free,Mobile,22.98328473737162,23.447445781909547,0.42900981460912035,13,0,1
2224,62,Other,CA,Premium,Desktop,73.55055653800734,28.980806925781035,0.20192007026987227,3,1,0
2225,41,Other,UK,Free,Web,89.88391902898326,17.302896889752898,0.16941234263925678,6,0,1
2226,69,Other,UK,Student,Web,76.32519438765307,52.95904459927551,0.47460985815494644,25,0,0
2227,32,Male,CA,Free,Web,67.96425756852967,25.531805938362538,0.1873112162836744,9,1,0
2228,46,Other,UK,Free,Mobile,50.72854307657752,26.8404863145364,0.4019312986227282,0,0,1
2229,25,Female,US,Free,Desktop,47.08223891131975,37.57680810387836,0.21925244526358237,28,0,1
2230,22,Male,US,Free,Mobile,15.037382678733586,20.881788028587756,0.13395920854417212,8,1,0
2231,46,Other,FR,Premium,Web,60.74013360534629,13.54491688599714,0.5082831409671693,9,0,0
2232,64,Male,US,Free,Mobile,51.95519102541813,33.06434045918939,0.2557101016463041,2,0,0
2233,21,Female,IN,Free,Web,46.03931182636186,33.65142966601261,0.36155868885553716,27,1,0
2234,29,Male,IN,Student,Mobile,59.59837942241974,21.535063050579147,0.0977719238035318,21,0,0
2235,62,Other,IN,Premium,Mobile,61.24738960409311,37.59627537844203,0.34776101004637916,8,0,0
2236,19,Female,UK,Free,Web,47.28885405265893,19.167141907548768,0.3280234501247168,17,0,1
2237,44,Female,UK,Free,Mobile,92.26161566953573,29.322829491231477,0.06963050544146021,2,1,0
2238,48,Other,DE,Free,Web,74.61205558224849,35.15532396753672,0.8959512010336933,6,1,0
2239,68,Other,IN,Premium,Mobile,77.92557116746556,20.98329015422815,0.40317144787044235,15,1,0
2240,68,Other,IN,Premium,Mobile,57.93394432721182,24.567981098362136,0.5745843911243865,9,1,0
2241,53,Male,US,Free,Mobile,70.22471464522286,30.2601511105376,0.30597582966956016,6,0,0
2242,53,Male,CA,Free,Web,42.08590798802874,16.338150917877854,0.3815033053188886,6,1,0
2243,43,Male,CA,Free,Mobile,73.32517080500612,11.858482844815075,0.1574098443332754,24,0,1
2244,60,Other,FR,Free,Mobile,55.911947853725216,33.32981810177546,0.27015488334527377,4,0,0
2245,44,Other,DE,Premium,Desktop,39.56032929971349,23.067658346620927,0.40752885556427015,25,0,0
2246,22,Male,CA,Free,Desktop,59.54466657561541,14.944104600024552,0.3969879028504625,29,0,1
2247,37,Female,FR,Free,Web,54.15891939500221,20.941167716807342,0.2539864329100914,10,0,0
2248,28,Male,US,Free,Web,106.46138654441833,25.085322959665433,0.1716757484606922,6,1,0
2249,27,Female,DE,Free,Web,68.70788496959824,4.307006617710483,0.5565545586624123,6,0,1
2250,57,Other,DE,Free,Web,91.59434934896444,27.15992897584095,0.6177855395479088,25,0,1
2251,55,Other,IN,Premium,Mobile,82.62574212717453,24.084462038419083,0.28617876749400506,24,1,0
2252,23,Male,UK,Premium,Mobile,60.755611995949984,36.55099081109577,0.30946681358132355,22,1,0
2253,25,Male,IN,Free,Web,51.125615941399104,17.810086828413855,0.15146284972116347,3,1,0
2254,40,Other,US,Premium,Web,25.195468375993542,33.77117433508258,0.24420280874377367,21,0,0
2255,64,Male,IN,Premium,Desktop,42.5811289867052,19.553544586681873,0.235521813055682,11,0,0
2256,43,Other,DE,Free,Web,73.25506915508429,21.391740886593887,0.270489077345018,21,0,1
2257,63,Other,IN,Free,Desktop,53.95739229758594,22.809512488579955,0.06516905928172316,1,0,0
2258,60,Female,FR,Free,Web,67.51640651476883,40.93253325428122,0.3616213470365105,27,0,1
2259,29,Male,IN,Free,Web,19.394496973053272,7.605094023724092,0.25196451995654406,29,0,1
2260,43,Other,CA,Premium,Mobile,69.07029698194746,24.950751788308683,0.21482312317070543,19,0,0
2261,30,Male,US,Free,Web,81.92963114398572,20.42231437257228,0.04970932207571171,7,0,0
2262,57,Female,US,Student,Desktop,24.484834203874932,19.714648388250275,0.09541420941976962,29,1,0
2263,35,Female,DE,Premium,Mobile,67.43127812713598,25.830107592702895,0.6408051673862339,11,0,0
2264,42,Male,IN,Free,Desktop,86.87069307216922,31.06001071302255,0.0844552446608571,0,1,0
2265,50,Male,DE,Premium,Web,93.60173298678932,25.316320865818888,0.4702124922598918,14,1,0
2266,64,Other,DE,Free,Mobile,49.93001858284081,32.352047009960344,0.5288243171617012,7,0,0
2267,57,Female,FR,Free,Desktop,75.59860689223068,17.490388073707926,0.328026915713725,6,0,1
2268,60,Female,UK,Premium,Web,88.5957964001083,19.514477813089716,0.4723337741191319,22,0,0
2269,29,Female,DE,Free,Desktop,68.02762781560757,9.991288475912189,0.3742564593126901,5,0,1
2270,61,Male,UK,Free,Web,85.70155177993621,39.829056900915376,0.17812952854244327,4,1,0
2271,53,Other,UK,Premium,Desktop,59.282766933233994,18.13287530923442,0.14978869185092444,13,0,0
2272,65,Male,US,Premium,Web,67.88628287541594,17.02785123464804,0.3501449165882797,21,0,0
2273,21,Male,CA,Free,Desktop,47.56781547075595,26.066627236268644,0.1828125206138025,0,0,0
2274,22,Male,CA,Free,Mobile,56.70799684652482,31.07079460723044,0.24928010891473779,0,0,0
2275,54,Other,IN,Free,Web,68.67432339752727,13.079187688820213,0.4910284573248984,28,1,0
2276,25,Male,FR,Premium,Web,46.06761349908464,31.86687477227967,0.15907201522173578,10,1,0
2277,59,Female,FR,Free,Desktop,55.52827253718492,16.966981778006264,0.39172431778939404,18,0,1
2278,66,Female,CA,Student,Web,75.21747361893607,34.30619554227438,0.5169026666187264,4,1,0
2279,45,Female,IN,Premium,Mobile,101.05115066352201,14.590909963164439,0.17080845600990924,13,0,0
2280,48,Other,CA,Premium,Desktop,19.01123016702853,27.354473247283934,0.3196687599433253,14,1,0
2281,26,Male,IN,Student,Desktop,99.53153334647234,20.427098199144627,0.44600169416323576,8,1,0
2282,68,Other,IN,Student,Desktop,54.80256471154465,8.736221563050572,0.0370607646644868,4,1,0
2283,46,Male,IN,Free,Mobile,79.2979973805477,5.84035547366846,0.22440706466908494,2,0,1
2284,31,Female,IN,Free,Mobile,83.2218539998348,12.570471393773929,0.12185345263318671,28,0,1
2285,57,Male,US,Premium,Web,91.28993547881095,29.925568919138318,0.16638549833318586,20,0,0
2286,58,Male,US,Student,Desktop,45.44076270540418,0.5684480423380762,0.5205999060758678,13,1,0
2287,39,Male,CA,Premium,Mobile,55.49457383764403,23.339459732259144,0.31276441431135305,10,0,0
2288,28,Other,IN,Free,Web,58.928078020941925,22.46890522513984,0.30142068535177824,27,1,0
2289,40,Male,DE,Premium,Mobile,52.851323150053105,3.1770436847075807,0.05358358030712112,12,1,0
2290,18,Male,IN,Free,Mobile,86.37521949678279,12.031048559785674,0.044275509554232505,1,0,0
2291,63,Male,DE,Student,Mobile,58.46344597977068,12.012151443136323,0.4326421623884659,15,1,0
2292,54,Other,US,Free,Web,27.62904670383262,20.526914711057408,0.15167147284862,5,1,0
2293,38,Other,IN,Student,Mobile,47.339723553724724,34.663357827377084,0.17018223376129407,10,1,0
2294,43,Other,UK,Free,Mobile,28.4319994660624,30.74961927297825,0.34407958972208796,26,1,0
2295,63,Male,CA,Student,Mobile,55.43322426613318,16.39691551567957,0.19876418148088282,13,0,0
2296,53,Female,IN,Free,Desktop,73.45099349135873,11.705825106861012,0.1496647432471827,9,1,0
2297,40,Female,FR,Premium,Mobile,46.91046655392623,4.416261677206247,0.20468251380804767,6,1,0
2298,18,Female,DE,Student,Desktop,51.93934070730846,16.213915164517665,0.6267049815997843,26,0,1
2299,68,Male,IN,Premium,Mobile,54.504694153236116,11.01212780540567,0.1883262692170754,0,1,0
2300,57,Female,UK,Premium,Desktop,62.8148498767049,19.63852018294486,0.35563312754626036,22,1,0
2301,32,Female,DE,Free,Mobile,70.32165557271048,20.017438630774695,0.46685953657633056,26,1,0
2302,38,Female,UK,Free,Desktop,76.14510855870736,15.244140675360956,0.21224625126552918,7,1,0
2303,64,Male,CA,Premium,Desktop,105.11033965873042,15.45355819509744,0.8082953392698338,1,0,0
2304,26,Female,CA,Free,Desktop,62.46991862000145,13.062051789647718,0.3189740959967666,2,0,1
2305,26,Female,CA,Premium,Mobile,74.71586107959429,14.875205034564,0.526991802873274,11,0,0
2306,27,Male,US,Premium,Web,28.248865046434503,34.35915350705413,0.3553736326023148,2,1,0
2307,69,Other,UK,Free,Desktop,52.41634028868933,25.178080418362867,0.36147373529928556,16,0,1
2308,43,Female,IN,Free,Desktop,54.591662130758536,25.313502754447157,0.43009815476336105,29,1,0
2309,58,Other,FR,Free,Desktop,39.65370222025792,30.119429079933283,0.23373704400554887,24,0,1
2310,52,Female,FR,Free,Desktop,49.28014537264928,29.235225992019515,0.3782037449756975,7,0,0
2311,69,Male,CA,Student,Desktop,57.85030564688745,34.247643919729036,0.4420611202202537,18,1,0
2312,42,Other,FR,Premium,Web,49.90673251670384,25.884181095165424,0.17508817806487686,20,1,0
2313,43,Other,DE,Free,Mobile,112.03668375676321,22.051444407136415,0.4034062476823138,3,1,0
2314,28,Other,UK,Free,Web,70.2455068315546,14.092287021196963,0.3351589877716622,10,0,1
2315,55,Other,UK,Premium,Mobile,100.02045477718673,11.758480082180489,0.31327847940244147,11,1,0
2316,19,Female,UK,Free,Web,89.8530235766801,28.82257261729779,0.21722659757093007,24,0,1
2317,24,Female,DE,Free,Mobile,47.21507733099228,18.889450223954316,0.13296010562723326,4,1,0
2318,35,Other,IN,Free,Desktop,60.75120934839623,6.401202489341811,0.45848033615501443,26,0,1
2319,44,Female,US,Premium,Mobile,51.30350757850846,-0.9303209760680389,0.2706969449203131,27,1,0
2320,51,Other,DE,Free,Mobile,56.76354481427337,41.476278187814806,0.22773363495160082,1,0,0
2321,44,Other,UK,Free,Desktop,40.47132661622538,10.140637763291991,0.137422857716696,29,1,0
2322,34,Male,UK,Student,Desktop,51.16929341659554,13.137612826805649,0.2028063208138278,10,1,0
2323,60,Other,UK,Free,Mobile,67.19037763066477,32.28077922962322,0.5841815539278514,17,0,1
2324,61,Female,IN,Premium,Mobile,66.66244113884407,7.914253666698158,0.11154625042773851,14,1,0
2325,68,Other,FR,Free,Desktop,65.06807330432534,25.314100023954797,0.37286885091302285,16,0,1
2326,41,Male,US,Free,Web,58.80650350232882,38.2197683204876,0.27655710754496216,20,0,1
2327,42,Female,DE,Free,Desktop,77.21484850473881,41.13830287741173,0.5422343041528235,4,1,0
2328,24,Male,UK,Free,Mobile,54.859139478429235,15.525517154832478,0.44681084805977533,18,1,0
2329,69,Male,CA,Free,Mobile,87.83104679523231,19.87963107174079,0.306205655471157,4,0,0
2330,23,Other,US,Free,Mobile,23.04804885964876,16.03616126978413,0.29281011362112047,7,0,1
2331,41,Male,CA,Free,Desktop,73.13622047951512,19.82049705313871,0.2172150239049113,18,0,1
2332,50,Male,US,Free,Desktop,69.76742224494714,32.982715669098596,0.15238179121701692,11,1,0
2333,66,Female,UK,Premium,Web,46.508668854969,6.006875257301241,0.09954945754137984,3,0,0
2334,46,Male,US,Premium,Mobile,52.89537946289446,26.479567960252407,0.14972709157466063,27,0,0
2335,60,Other,US,Premium,Mobile,69.29581878218073,18.045023669107675,0.45433641859366725,13,0,0
2336,39,Other,UK,Free,Desktop,78.31870494297499,33.685010800281916,0.3235883033490241,15,0,0
2337,43,Other,IN,Student,Mobile,25.010736633377874,33.15419901409031,0.2132083846329815,2,1,0
2338,45,Male,CA,Free,Web,72.56492135308511,15.928685008789447,0.09942876685980279,5,0,1
2339,67,Female,IN,Free,Desktop,50.846976288848865,18.892189482646277,0.42883775402583224,22,1,0
2340,38,Other,CA,Free,Mobile,82.50579548597106,28.927627434331374,0.09165897778265715,22,1,0
2341,66,Male,FR,Premium,Desktop,23.214495723676457,29.83320993947183,0.42305973265043695,1,0,0
2342,24,Other,CA,Premium,Desktop,108.90597930242414,-4.7248930972636,0.08287425370424556,22,1,0
2343,34,Other,CA,Premium,Web,42.27720133971805,28.895504961526623,0.050288992002629596,0,0,0
2344,37,Female,US,Free,Desktop,88.59922373579356,36.46481892207587,0.16729815577911672,9,0,0
2345,58,Other,FR,Premium,Mobile,58.61630760534334,22.556093661138256,0.19984891398419394,25,1,0
2346,66,Female,UK,Free,Web,43.626665255997395,29.50176422655568,0.40155472812517895,12,0,0
2347,37,Male,UK,Free,Desktop,65.30228010762822,32.78756126868215,0.3519688330761084,1,0,0
2348,39,Other,DE,Free,Mobile,80.58250889912736,22.215937093747822,0.13224189459002447,26,0,1
2349,45,Male,FR,Free,Desktop,28.945903985104753,28.142308098753773,0.15725592933748558,28,1,0
2350,57,Male,US,Free,Desktop,74.03177698574018,20.12686497363242,0.34674099771248507,29,0,1
2351,66,Male,DE,Premium,Web,59.756430026858204,19.478318483965964,0.43363994795461547,28,1,0
2352,24,Other,DE,Free,Web,71.54088165132669,13.384585724711858,0.19174402280526104,17,1,0
2353,18,Female,UK,Free,Web,60.2195071467796,21.730224469342097,0.2569944292742263,23,0,1
2354,49,Other,CA,Free,Web,48.56262322490692,38.86856835109503,0.4802793431748657,2,0,0
2355,30,Male,US,Student,Mobile,37.73753497256242,10.975050919421086,0.05398595914455055,4,1,0
2356,47,Female,FR,Free,Desktop,73.4529022409405,26.168729245846997,0.10081953835167852,3,1,0
2357,40,Male,DE,Free,Web,73.34543984397669,23.209550774491095,0.2754690284713916,4,1,0
2358,68,Female,US,Free,Mobile,73.24544495381616,34.74827768995568,0.48017602083650096,6,1,0
2359,36,Other,UK,Premium,Web,68.55192638881147,36.628933102161824,0.28227471661751363,14,0,0
2360,49,Female,DE,Free,Desktop,78.8939774367894,10.757224964464363,0.17308554700230167,13,1,0
2361,47,Other,DE,Free,Web,88.12138559539284,14.257845480936968,0.45923891584819426,8,0,1
2362,46,Male,IN,Free,Desktop,22.47164305186964,14.804137375033665,0.3977637858839398,13,1,0
2363,66,Female,UK,Free,Desktop,13.164051122618233,15.158006123226734,0.5049114760349747,17,0,1
2364,62,Male,IN,Free,Mobile,94.3589471975929,16.015515132824586,0.25600394670584087,7,1,0
2365,46,Female,UK,Premium,Web,33.17906970829622,23.470645191703618,0.3710913433183862,11,0,0
2366,47,Other,UK,Student,Web,38.27513426420761,11.486130251558327,0.09074109760351029,9,0,0
2367,33,Female,IN,Student,Desktop,54.24771376250151,12.89208505695825,0.05926870123532764,21,0,1
2368,57,Female,US,Premium,Web,26.920568425737954,12.09409689486613,0.056778165210411825,23,1,0
2369,36,Other,US,Free,Desktop,52.36826605384725,24.926244926995288,0.06984946687473924,23,0,1
2370,35,Other,US,Premium,Mobile,41.0378931175467,19.362316583286674,0.2775681463674435,8,0,0
2371,18,Other,CA,Premium,Web,55.33318260605985,17.586985448228358,0.3554261854922872,21,1,0
